station_id,street_name,station_lat,station_lon,borough
3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,Brooklyn
3761,Cedar St & Myrtle Ave,40.697842,-73.926241,Brooklyn
3762,3 Ave & Carroll St,40.677027,-73.9865,Brooklyn
3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,Brooklyn
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,Brooklyn
3765,Bushwick Ave & Stagg St,40.709897,-73.94008,Brooklyn
3766,Sharon St & Olive St,40.715353,-73.93856,Brooklyn
3767,Powers St & Olive St,40.71323,-73.93894,Brooklyn
3768,Waterbury St & Stagg St,40.71019,-73.93734,Brooklyn
3769,White St & Johnson Ave,40.707174,-73.93581,Brooklyn
3770,Central Ave & Flushing Ave,40.702831,-73.9333,Brooklyn
3771,McKibbin St & Bogart St,40.706237,-73.933871,Brooklyn
3772,Devoe St & Morgan Ave,40.713811,-73.93515,Brooklyn
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,Brooklyn
3774,Knickerbocker Ave & George St,40.704425,-73.92836,Brooklyn
3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,Brooklyn
3776,Central Ave & Starr Street,40.700003,-73.92834,Brooklyn
3777,Stockholm St & Wilson Ave,40.699304,-73.923044,Brooklyn
3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,Brooklyn
3779,Hart St & Wyckoff Ave,40.704876,-73.919911,Brooklyn
3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,Brooklyn
3781,Greene Av & Myrtle Av,40.698568,-73.918877,Brooklyn
3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,Brooklyn
3783,Cliff St & Fulton St,40.70838,-74.00495,Manhattan
3787,Dock 72 Way & Market St,40.69985,-73.97141,Brooklyn
3788,E 12 St & 4 Av,40.73269,-73.98974,Manhattan
3789,Fulton St & Irving Pl,40.68186,-73.959432,Brooklyn
3790,Henry St & Middagh St,40.7003,-73.991581,Brooklyn
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,JC
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,JC
3795,10 St & 2 Ave,40.671907,-73.993612,Brooklyn
3798,W 40 St & 5 Ave,40.752269,-73.982079,Manhattan
3799,6 Ave & W 34 St,40.74964,-73.98805,Manhattan
3803,Bedford Ave & Montgomery St,40.665816,-73.956934,Brooklyn
3804,Front St & Jay St,40.702461,-73.986842,Brooklyn
3805,E 80 St & Park Ave,40.776173,-73.959757,Manhattan
3809,W 55 St & 6 Ave,40.763189,-73.978434,Manhattan
3810,Central Park West & W 82 St,40.782593,-73.971211,Manhattan
3811,27 Ave & 3 St,40.77485,-73.9342,Queens
3812,University Pl & E 14 St,40.734814,-73.992085,Manhattan
3815,E 51 St & 2 Ave,40.755293,-73.967641,Manhattan
3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,Brooklyn
3817,Withers St & Kingsland Ave,40.71773,-73.94051,Brooklyn
3818,Calyer St & Jewel St,40.72984,-73.94839,Brooklyn
3819,Green St & McGuinness Blvd,40.73396,-73.95204,Brooklyn
3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,Brooklyn
3821,Evergreen Ave & Noll St,40.70106,-73.93318,Brooklyn
3822,Bushwick Ave & Forrest St,40.70076,-73.93641,Brooklyn
3823,Beaver St & Fayette St,40.70099,-73.93921,Brooklyn
3834,Irving Ave & Halsey St,40.69467,-73.90663,Brooklyn
3836,Bushwick Ave & Linden St,40.69146,-73.92146,Brooklyn
3837,Broadway & Kosciuszko St,40.69329,-73.92852,Brooklyn
3838,Bushwick Ave & Harman St,40.69356,-73.92524,Brooklyn
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,Brooklyn
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,Brooklyn
3841,Menahan St & Central Ave,40.69543,-73.9196,Brooklyn
3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,Brooklyn
3843,Myrtle Ave & Grove St,40.69905,-73.91516,Brooklyn
3844,Myrtle Ave & Linden St,40.69943,-73.91337,Brooklyn
3845,Irving Ave & Harman St,40.70108,-73.9179,Brooklyn
3846,Central Ave & Himrod St,40.69676,-73.92302,Brooklyn
3847,Cedar St & Evergreen Ave,40.69671,-73.92807,Brooklyn
3848,Suydam St & Broadway,40.69544,-73.93223,Brooklyn
3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,Brooklyn
3850,Jefferson St & Cypress Ave,40.70907,-73.92157,Brooklyn
3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,Brooklyn
3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,Brooklyn
3853,Harrison Pl & Porter Ave,40.70686,-73.92851,Brooklyn
3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,Brooklyn
3855,Frost St & Debevoise Ave,40.71882,-73.93948,Brooklyn
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,Brooklyn
3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,Brooklyn
3858,Kent St & McGuinness Blvd,40.73124,-73.95161,Brooklyn
3860,Wilson Ave & Troutman St,40.70166,-73.92754,Brooklyn
3861,Menahan St & Wyckoff Ave,40.70113,-73.91422,Brooklyn
3862,Linden St & Knickerbocker Ave,40.69714,-73.91566,Brooklyn
3863,Central Ave & Woodbine St,40.69296,-73.91605,Brooklyn
3869,Van Buren St & Broadway,40.692,-73.92617,Brooklyn
3870,Melrose St & Broadway,40.697481,-73.935877,Brooklyn
3881,12 Ave & W 125 St,40.818299,-73.960405,Manhattan
3891,Irving Ave & Palmetto St,40.698,-73.9127,Brooklyn
